81.76,8.82,83.54,0,28,0,0,0,0,0,0,0,0,0
81.6,9.16,83.43,0,28,0,0,0,0,0,0,0,0,0
80.96,10.53,82.99,0,28,0,0,0,0,0,0,0,0,0
52.41,66.8,59.28,1,28,0,0,0,0,0,0,0,0,0
42.53,-2.38,43.34,0,28,0,0,0,0,2,0,0,0,0
48.57,68.93,53.43,2,28,0,0,0,0,0,0,0,0,0
81.89,8.55,83.63,0,28,0,2,0,0,0,0,0,0,0
45.35,68.5,46.71,3,28,0,0,0,0,0,0,0,0,0
41.75,-10.12,40.83,0,28,0,0,0,0,4,0,0,0,0
45.56,68.82,48.68,4,28,0,0,0,0,0,0,0,0,0
83.15,5.87,84.5,0,28,0,4,0,0,0,0,0,0,0
45.34,68.44,47.81,5,28,0,0,0,0,0,0,0,0,0
37.51,-13.09,34.01,0,28,0,8,0,0,6,2,0,0,0
45.08,68.68,47.63,6,28,0,0,0,0,0,0,0,0,0
85,2.03,85.78,0,28,0,6,0,0,0,0,0,0,0
41.62,65.82,42.16,7,28,0,0,0,0,0,0,0,0,0
27.86,-13.21,18.84,0,28,0,0,0,0,8,0,0,0,0
42.39,66.37,43.14,8,28,0,0,0,0,0,0,0,0,0
84.81,2.42,85.65,0,28,0,8,0,0,0,0,0,0,0
41.37,65.41,41.02,9,28,0,0,0,0,0,0,0,0,0
22.25,-11.23,9.88,0,28,0,0,0,0,10,0,0,0,0
41.83,65.96,42.39,10,28,0,0,0,0,0,0,0,0,0
85.27,1.46,85.97,0,28,0,10,0,0,0,0,0,0,0
40.87,65.04,40.56,11,28,0,0,0,0,0,0,0,0,0
21.52,-11.05,8.24,0,28,0,0,0,0,12,0,0,0,0
41.65,65.76,41.81,12,28,0,0,0,0,0,0,0,0,0
86.47,-0.75,84.81,0,28,0,12,0,0,0,0,0,0,0
40.89,65.05,40.43,13,28,0,0,0,0,0,0,0,0,0
22.98,-12.09,9.37,0,28,0,0,0,0,14,0,0,0,0
86.96,-1.46,82.91,0,28,0,14,0,0,0,0,0,0,0
19.78,-9.2,4.89,0,28,0,0,0,0,16,0,0,0,0
87.03,-1.38,81.15,0,28,0,16,0,0,0,0,0,0,0
19.36,-9.32,3.92,0,28,0,0,0,0,18,0,0,0,0
87.67,-2.39,79.52,0,28,0,18,0,0,0,0,0,0,0
18.59,-7.31,2.43,0,28,0,0,0,0,20,0,0,0,0
87.84,-2.51,78.18,0,28,0,20,0,0,0,0,0,0,0
17.52,-4.94,1.31,0,28,0,0,0,0,22,0,0,0,0
88.4,-3.27,76.08,0,28,0,22,0,0,0,0,0,0,0
18.42,-8.1,1.77,0,28,0,0,0,0,24,0,0,0,0
88.98,-4.22,75.24,0,28,0,24,0,0,0,0,0,0,0
17.35,-3.63,0.23,0,28,0,0,0,0,26,0,0,0,0
89.3,-4.49,73.18,0,28,0,26,0,0,0,0,0,0,0
26.91,27.65,14.85,10,10,0,0,0,0,6,0,0,0,0
26.3,19.85,7.06,10,10,0,2,0,0,6,0,0,0,0
29.68,24.61,4.59,10,10,0,4,0,0,6,0,0,0,0
31.25,25.03,2.44,10,10,0,6,0,0,6,0,0,0,0
33.94,27.08,1.12,10,10,0,8,0,0,6,0,0,0,0
35.86,29.22,0.63,10,10,0,10,0,0,6,0,0,0,0
37.07,29.16,-0.44,10,10,0,12,0,0,6,0,0,0,0
38.99,29.42,-1.55,10,10,0,14,0,0,6,0,0,0,0
40,29.96,-1.68,10,10,0,16,0,0,6,0,0,0,0
41.34,29.99,-2.32,10,10,0,18,0,0,6,0,0,0,0
42.9,29.89,-2.73,10,10,0,20,0,0,6,0,0,0,0
43.82,30.02,-2.99,10,10,0,22,0,0,6,0,0,0,0
44.7,30.17,-3.42,10,10,0,24,0,0,6,0,0,0,0
45.95,30.15,-3.59,10,10,0,26,0,0,6,0,0,0,0
48.36,66.13,22.64,18,14,0,0,0,0,0,0,0,0,0
48.37,65.14,20.68,18,14,0,2,0,0,0,0,0,0,0
49.69,65.83,20.33,18,14,0,4,0,0,0,0,0,0,0
50.1,65.43,18.94,18,14,0,6,0,0,0,0,0,0,0
50.69,65.2,18.1,18,14,0,8,0,0,0,0,0,0,0
51.01,65.53,17.83,18,14,0,10,0,0,0,0,0,0,0
51.12,65.41,17.32,18,14,0,12,0,0,0,0,0,0,0
51.98,65.34,16.53,18,14,0,14,0,0,0,0,0,0,0
52.49,64.78,15.32,18,14,0,16,0,0,0,0,0,0,0
53.52,64.72,14.42,18,14,0,18,0,0,0,0,0,0,0
54.2,64.46,13.54,18,14,0,20,0,0,0,0,0,0,0
54.74,64.15,12.55,18,14,0,22,0,0,0,0,0,0,0
55.24,63.55,11.53,18,14,0,24,0,0,0,0,0,0,0
55.49,63.16,10.88,18,14,0,26,0,0,0,0,0,0,0
41.43,65.89,41.31,18,18,0,0,0,0,0,0,0,0,0
